counter,start,storeDLT,storeKfrags,finish
0,2836,12023,112,67,116
10,2760,19883,113,67,120
14,2908,30666,111,65,112
7,2925,40819,117,61,107
18,3225,50392,148,67,105
5,13153,52837,116,61,103
4,13489,62770,114,68,103
13,50875,36629,168,63,102
2,50833,44547,118,74,105
1,51206,55183,121,60,104
17,51397,64171,124,65,103
19,46508,73833,113,72,105
12,46520,82275,112,66,114
16,63561,72649,110,75,101
11,61504,81622,110,59,105
3,57938,90390,110,65,116
6,54085,101306,111,66,112
8,50616,109833,114,77,102
15,28298,120948,112,66,110
9,77461,69317,112,66,105
