counter,start,storeDLT,storeKfrags,finish
0,2178,2252,43,66,93
1,2182,2479,19,25,17
5,2176,2499,173,169,162
7,2160,2867,26,151,62
6,3230,3386,117,42,19
2,3787,2678,27,44,47
3,4035,2428,30,58,29
8,2157,3219,12,11,8
4,2154,2096,50,74,96
9,2163,2276,89,108,147
