counter,start,storeDLT,storeKfrags,finish
0,2248,2292,65,96,133
8,2203,2769,76,117,221
4,3127,2535,85,64,76
9,2659,3233,53,322,290
6,3339,2640,19,22,6
1,2635,3487,47,174,220
7,2212,3892,200,77,215
3,2195,2220,114,121,161
2,2209,2406,43,17,10
5,2218,2374,46,81,70
