counter,start,storeDLT,storeKfrags,finish
0,2922,11370,115,67,114
7,3363,16651,110,63,104
6,3033,32835,114,67,106
3,24452,23523,114,80,102
8,24951,38365,108,67,109
5,25082,44333,111,66,103
2,25288,53095,109,64,111
11,33532,57860,129,67,104
1,32546,64772,119,67,103
15,34612,76461,119,65,102
10,32916,84245,111,63,109
4,34196,98703,110,69,111
12,30672,109042,109,66,128
19,20709,119104,115,66,106
13,20658,129365,109,66,113
17,58897,99004,109,65,110
16,56098,107126,111,66,108
18,55293,117092,111,65,111
14,128721,37849,110,64,103
9,121416,49617,111,64,106
