counter,start,storeDLT,storeKfrags,finish
0,2922,4024,110,67,104
7,3363,12756,109,61,104
6,3033,26362,109,67,104
3,24452,20588,116,67,105
8,24951,36511,112,64,103
5,25082,41249,118,62,104
2,25288,52089,114,73,116
11,33532,57177,110,72,104
1,32546,66138,111,59,103
15,34612,76122,111,69,108
10,32916,92491,113,64,109
4,34196,93707,113,65,106
12,30672,104789,111,64,107
19,20709,115297,108,65,104
13,20658,125701,112,64,113
17,58897,92283,111,58,105
16,56098,103240,109,68,113
18,55293,114542,115,73,101
14,128721,34516,111,72,109
9,121416,46408,112,61,108
