counter,start,storeDLT,storeKfrags,finish
0,2922,6355,169,67,104
7,3363,19084,114,64,103
6,3033,31055,111,63,106
3,24452,24750,111,65,106
8,24951,40107,111,59,102
5,25082,46024,130,60,115
2,25288,58207,112,64,103
11,33532,55502,110,65,113
1,32546,66895,113,69,112
15,34612,77684,113,70,114
10,32916,84577,111,66,112
4,34196,99047,117,80,103
12,30672,109823,118,61,107
19,20709,119782,169,59,101
13,20658,131364,116,68,103
17,58897,96340,113,64,110
16,56098,107912,117,65,102
18,55293,118315,112,64,109
14,128721,41407,114,65,108
9,121416,50833,112,66,109
