counter,start,storeDLT,storeKfrags,finish
0,2922,8494,115,74,103
7,3363,22951,110,70,102
6,3033,35529,116,72,113
3,24452,28977,110,64,112
8,24951,36288,110,61,101
5,25082,49586,118,66,104
2,25288,60290,113,73,104
11,33532,60852,112,68,104
1,32546,70116,123,70,103
15,34612,82130,119,62,103
10,32916,87580,113,64,103
4,34196,102940,112,64,102
12,30672,112400,109,64,115
19,20709,124586,109,65,116
13,20658,134260,116,64,103
17,58897,102341,138,65,103
16,56098,112793,116,62,104
18,55293,123428,120,63,104
14,128721,41297,118,64,107
9,121416,53735,109,66,108
