counter,start,storeDLT,storeKfrags,finish
0,2922,10253,110,62,103
7,3363,22280,111,75,114
6,3033,34825,133,74,113
3,24452,28314,110,63,104
8,24951,37603,109,64,105
5,25082,49480,112,59,112
2,25288,58424,112,68,122
11,33532,58964,115,68,105
1,32546,71449,109,64,111
15,34612,82807,171,64,103
10,32916,90258,111,73,109
4,34196,102163,122,64,103
12,30672,115453,110,58,102
19,20709,125036,125,67,107
13,20658,133256,170,60,103
17,58897,101568,110,67,107
16,56098,112127,126,64,103
18,55293,122650,111,64,104
14,128721,43938,112,67,102
9,121416,54732,109,67,107
