counter,start,storeDLT,storeKfrags,finish
13,9053,11682,147,242,793
3,10726,15189,112,68,101
8,5948,21553,114,62,104
0,11676,37183,112,78,102
2,9551,40752,112,72,104
16,10774,46116,110,59,124
1,7152,55996,115,62,111
19,-1,-1,-1,-1,-1
15,117453,48275,432,67,142
12,106131,82886,119,84,110
9,115246,89542,117,99,108
18,90763,103915,119,76,176
7,95681,106630,267,529,104
5,109984,109102,110,77,105
14,89422,121644,114,62,157
6,114619,190152,112,69,103
4,125158,191673,124,69,110
10,122478,195863,125,80,105
11,94846,201073,122,60,103
17,125210,206301,115,66,101
