counter,start,storeDLT,storeKfrags,finish
13,9053,12152,461,191,115
3,10726,12551,208,130,108
8,5948,25048,117,71,110
2,9551,27038,112,69,120
0,11676,33127,109,61,103
16,10774,43439,114,66,112
1,7152,50967,111,64,107
19,-1,-1,-1,-1,-1
15,117453,39110,111,139,134
12,106131,68708,114,67,107
9,115246,84391,131,157,106
18,90763,106746,665,478,241
4,125158,111206,111,129,102
5,109984,135396,110,64,121
7,95681,154047,110,62,103
14,89422,169841,122,63,136
6,114619,193562,111,63,105
11,94846,197754,109,62,102
17,125210,211092,111,63,102
10,122478,217598,111,64,103
