counter,start,storeDLT,storeKfrags,finish
13,9053,11803,333,285,114
3,10726,20716,111,62,108
8,5948,21119,112,70,110
0,11676,37401,110,65,108
2,9551,40423,119,62,101
16,10774,44782,111,73,103
1,7152,54653,118,58,102
19,-1,-1,-1,-1,-1
15,117453,72417,119,60,174
12,106131,82993,118,131,114
9,115246,89987,136,188,102
18,90763,104082,115,190,188
7,95681,106781,528,172,108
5,109984,108450,112,63,104
14,89422,175139,111,60,197
4,125158,186914,280,599,106
6,114619,189263,113,59,102
10,122478,195748,116,82,110
11,94846,200962,175,62,108
17,125210,207781,113,64,120
