counter,start,storeDLT,storeKfrags,finish
13,9053,11831,310,480,218
3,10726,17404,111,67,104
8,5948,27015,112,65,107
2,9551,30710,119,65,105
0,11676,37726,110,72,103
16,10774,45331,109,65,102
1,7152,52199,111,65,111
19,-1,-1,-1,-1,-1
15,117453,64450,130,59,158
9,115246,89505,111,97,113
12,106131,106696,336,394,173
18,90763,104750,316,273,183
5,109984,105974,320,536,177
14,89422,116779,188,272,124
4,125158,116572,313,80,103
7,95681,163787,114,59,103
10,122478,175058,110,474,179
6,114619,201547,116,68,112
11,94846,202996,113,67,110
17,125210,210203,116,58,104
