counter,start,storeDLT,storeKfrags,finish
0,4829,15871,114,84,131
4,5103,28754,134,85,901
3,5075,38808,125,82,121
7,6506,46791,157,92,130
1,6825,61847,130,76,126
5,7299,68209,117,270,155
9,7354,81934,160,126,112
12,40102,59333,136,80,184
8,41558,73462,147,96,119
2,72951,49676,128,87,113
11,79661,53437,115,101,110
6,70322,59941,139,79,117
17,67873,73328,125,77,150
15,65021,82765,134,97,110
16,72582,67061,127,90,114
13,68410,80153,111,80,120
14,69435,92859,156,78,122
18,67342,101658,118,81,123
10,63404,112269,111,84,119
19,3230,17358,122,116,123
