counter,start,storeDLT,storeKfrags,finish
0,4829,11114,369,164,149
4,5103,25612,551,271,1531
3,5075,33358,180,96,135
7,6506,48762,141,75,118
1,6825,56627,148,131,113
5,7299,64619,129,89,124
9,7354,77817,130,72,159
12,40102,56174,143,70,132
8,41558,66908,142,127,112
2,72951,46660,150,98,130
11,79661,52785,151,84,129
6,70322,63375,126,92,115
17,67873,69308,135,97,167
15,65021,76753,128,89,105
16,72582,72740,118,73,152
13,68410,79611,116,76,136
14,69435,92503,125,96,139
18,67342,95631,117,76,151
10,63404,107591,137,77,116
19,3230,9515,149,104,120
