counter,start,storeDLT,storeKfrags,finish
0,2577,5316,109,67,109
1,2572,8042,116,73,105
7,8734,5305,108,72,106
2,7899,8318,110,79,104
4,5100,11572,120,60,109
3,4879,15164,111,67,110
5,2486,17143,112,63,125
10,11960,10462,109,60,105
17,15882,8532,110,67,113
6,10672,6277,110,59,102
14,9837,10170,113,66,106
19,9917,13436,113,65,110
8,8399,15567,112,60,102
9,6789,13251,120,134,113
15,6802,14071,163,215,104
11,2402,17138,116,73,110
18,4877,20130,114,63,111
13,2877,5571,117,64,104
16,2642,5580,119,70,113
12,2679,5219,113,66,102
