counter,start,storeDLT,storeKfrags,finish
0,2577,5081,117,69,122
1,2572,7925,123,67,108
7,8734,5088,111,60,103
2,7899,8107,109,72,102
4,5100,11249,133,72,113
3,4879,14812,108,80,102
5,2486,16925,110,65,105
10,11960,10246,116,70,110
17,15882,8422,111,63,108
6,10672,6739,116,63,101
14,9837,10720,109,71,106
19,9917,13215,110,67,106
8,8399,16229,124,67,111
9,6789,13264,120,133,102
15,6802,14026,114,226,111
11,2402,16797,116,69,109
18,4877,19917,112,60,107
13,2877,4548,109,59,105
16,2642,4684,113,65,107
12,2679,4944,111,60,102
