counter,start,storeDLT,storeKfrags,finish
0,2577,3282,112,60,120
1,2572,7489,117,62,104
7,8734,4299,111,72,111
2,7899,7328,113,67,103
4,5100,10683,111,65,109
3,4879,14023,110,70,108
5,2486,16138,116,66,102
10,11960,7245,109,61,102
17,15882,7578,113,65,103
6,10672,6400,111,64,109
14,9837,9610,115,66,108
19,9917,12320,110,62,102
8,8399,15439,124,64,104
9,6789,3714,120,67,104
15,6802,13980,113,150,180
11,2402,15682,110,64,153
18,4877,19128,112,67,110
13,2877,4201,112,66,103
16,2642,4254,117,65,101
12,2679,4211,111,62,105
