counter,start,storeDLT,storeKfrags,finish
0,2856,4654,119,62,104
8,2993,12866,110,59,104
1,2671,24390,112,62,111
2,2964,33078,122,63,105
3,22593,27296,113,61,106
4,40401,20567,110,65,110
13,40429,28267,109,61,109
14,35881,39011,110,70,105
11,35481,49950,113,60,103
7,29979,64746,112,65,107
12,29622,67475,110,99,103
10,29776,76801,113,79,103
19,29689,86844,110,66,114
9,25610,95819,114,77,116
5,35589,93146,119,68,105
18,31006,103884,110,64,103
16,22207,114008,112,64,104
6,31189,123049,115,62,103
17,19574,132979,114,71,108
15,117964,4166,111,63,113
