counter,start,storeDLT,storeKfrags,finish
0,2856,5430,110,66,107
8,2993,16113,110,65,116
1,2671,24933,118,67,116
2,2964,32302,110,63,103
3,22593,31510,125,67,104
4,40401,21007,111,67,105
13,40429,29298,109,60,102
14,35881,40005,120,66,104
11,35481,48737,116,68,107
7,29979,63521,113,62,104
12,29622,67245,118,81,102
10,29776,77460,112,66,105
19,29689,88294,111,65,119
9,25610,95602,120,67,104
5,35589,95354,109,59,107
18,31006,108884,128,69,106
16,22207,113788,112,70,103
6,31189,127413,109,64,110
17,19574,133662,112,64,110
15,117964,3929,110,60,104
