counter,start,storeDLT,storeKfrags,finish
0,2856,9901,111,65,114
8,2993,19899,140,62,102
1,2671,29537,110,70,107
2,2964,38146,118,62,103
3,22593,33289,109,78,109
4,40401,25605,168,62,102
13,40429,35420,116,70,105
14,35881,44540,112,63,104
11,35481,53844,111,66,108
7,29979,59838,111,65,104
12,29622,72619,113,61,103
10,29776,84383,111,64,111
19,29689,89195,118,58,107
9,25610,101767,113,65,108
5,35589,100575,118,67,109
18,31006,108767,115,76,113
16,22207,119351,111,62,114
6,31189,129092,113,71,113
17,19574,137834,111,62,130
15,117964,9499,114,67,109
