counter,start,storeDLT,storeKfrags,finish
0,2856,6434,111,61,103
8,2993,16990,111,65,105
1,2671,25262,110,59,105
2,2964,36300,117,68,106
3,22593,27188,109,70,106
4,40401,22980,110,69,115
13,40429,30913,109,64,104
14,35881,41783,117,63,110
11,35481,51293,114,63,108
7,29979,57748,111,65,131
12,29622,69947,109,65,108
10,29776,79252,110,68,111
19,29689,91535,110,69,106
9,25610,95486,110,71,108
5,35589,97361,111,71,106
18,31006,105759,123,63,113
16,22207,116906,110,66,118
6,31189,125528,110,71,104
17,19574,135308,109,66,107
15,117964,8284,112,67,104
