counter,start,storeDLT,storeKfrags,finish
0,2833,3020,110,86,112
8,2785,12398,111,62,127
2,2744,21866,116,66,105
7,3047,30209,113,67,123
4,2916,38456,116,63,110
5,13477,42249,111,66,107
1,22021,40622,110,62,107
16,47236,23221,115,62,107
12,44892,31882,114,67,107
19,43235,42106,110,68,105
6,42207,48865,120,68,116
9,40179,56033,111,69,113
17,40056,65050,116,67,114
10,48092,64929,116,72,109
14,47112,64734,115,70,107
3,30861,73463,114,61,112
13,67625,28590,114,59,104
15,68705,27464,110,73,104
18,57684,18709,110,66,107
11,34688,18416,112,67,104
