counter,start,storeDLT,storeKfrags,finish
0,2913,5926,113,64,112
9,2310,15812,109,64,105
4,2879,27433,110,73,113
8,3246,42799,112,71,105
1,25296,31123,109,69,104
12,36123,33753,111,62,102
11,36459,42446,110,65,107
15,43996,42279,113,75,112
3,48210,53002,113,64,103
7,40175,64726,112,65,109
5,43415,74236,111,66,110
2,38093,85789,111,64,103
13,30667,100471,111,66,108
10,29128,103342,111,60,103
17,37543,106523,110,65,104
6,37748,117353,113,67,103
18,32514,128408,108,82,110
14,104165,37143,117,66,116
19,107610,48789,110,66,108
16,134957,25202,112,68,113
