counter,start,storeDLT,storeKfrags,finish
0,2867,13857,113,66,111
8,2815,21873,112,66,101
5,2953,33130,112,73,106
19,23756,27199,113,68,106
2,24219,37772,117,71,101
12,35551,36968,112,62,102
1,35376,46556,111,63,111
18,34004,59541,113,68,108
4,31907,70378,125,73,103
10,31889,79253,111,66,104
9,32348,81596,111,64,111
3,32018,100814,110,66,103
13,23335,111386,111,65,107
16,23955,122087,123,72,101
6,38940,94102,112,69,103
7,111370,23432,111,63,111
17,97370,33979,111,62,122
15,88894,33306,111,66,105
11,68741,43303,112,71,105
14,47865,53823,116,60,106
