counter,start,storeDLT,storeKfrags,finish
0,2867,13079,171,75,101
8,2815,21122,122,63,101
5,2953,29419,110,75,102
19,23756,26318,119,60,102
2,24219,37104,110,67,104
12,35551,34009,112,62,104
1,35376,45436,110,64,111
18,34004,59756,117,60,103
4,31907,67822,113,65,108
10,31889,80241,115,62,114
9,32348,86402,115,61,110
3,32018,100118,109,60,120
13,23335,110621,113,73,103
16,23955,121084,114,68,107
6,38940,93660,110,61,108
7,111370,22121,110,66,104
17,97370,33761,113,68,103
15,88894,32313,112,65,103
11,68741,42529,125,65,102
14,47865,51928,110,60,103
