counter,start,storeDLT,storeKfrags,finish
2,1429,3207,112,89,112
0,2527,5055,112,67,108
19,4229,3371,108,59,103
1,5416,4455,108,77,104
9,4015,5517,109,69,108
4,4146,8584,125,64,104
3,3744,10696,118,66,103
5,3419,12696,113,71,104
8,2427,14759,137,62,106
15,15863,3209,111,67,122
16,10443,5924,115,71,103
11,2279,7360,117,66,106
10,10559,9498,112,64,110
6,10491,11341,110,62,117
12,9723,13624,117,73,106
17,7930,15797,112,72,132
7,12871,5683,111,63,103
13,14004,2574,123,60,104
18,2465,3755,114,64,113
14,2443,3096,114,65,104
