counter,start,storeDLT,storeKfrags,finish
0,3110,10310,120,73,136
2,3052,20031,121,96,112
4,3417,32106,143,84,126
1,3980,44053,118,81,119
3,36100,28959,144,79,109
6,46961,29495,126,74,112
14,38595,40951,116,91,117
5,34114,50132,120,76,128
8,31138,59613,116,74,138
17,33356,71669,113,113,151
12,27412,82043,120,94,131
11,26139,93851,129,111,136
13,25355,105779,145,114,129
10,21124,113158,133,69,148
9,31854,115363,123,103,129
7,25828,126346,134,82,121
15,108916,35540,113,77,128
19,121851,18121,122,83,121
18,111986,30785,114,67,111
16,105694,41337,141,76,147
