counter,start,storeDLT,storeKfrags,finish
0,2725,3823,115,67,110
4,5722,3999,112,74,112
11,4072,7140,113,68,107
3,3984,10262,111,76,102
15,2907,13797,118,65,109
1,2489,16263,110,62,103
6,2482,19440,173,69,103
13,12307,13813,110,62,102
7,15228,12777,114,63,102
5,20098,9164,112,60,102
18,18128,12263,112,70,105
9,14548,14384,114,81,101
16,12493,15348,110,104,108
19,13843,5041,109,60,102
8,13155,5335,110,75,108
2,11405,8258,110,59,103
12,5751,3701,113,63,108
17,2577,3431,116,66,111
14,2638,5341,117,63,106
10,2584,3686,114,62,104
