counter,start,storeDLT,storeKfrags,finish
0,2486,3920,123,64,106
5,4356,2993,122,70,106
1,4235,5015,124,65,110
2,2789,7053,114,72,114
12,2408,8596,115,79,103
17,8510,2073,109,68,108
6,9736,4610,108,67,104
11,9518,6633,120,65,103
19,8425,9513,119,71,105
3,7623,9558,110,68,112
4,4745,12600,112,65,105
14,8561,2981,121,76,109
10,2434,3971,112,65,113
16,2449,3638,115,69,114
15,2362,4881,112,69,110
7,2460,2989,110,59,105
8,2459,4103,118,71,106
13,2687,1929,110,60,118
9,2422,2966,113,68,117
18,2478,2992,119,61,107
