counter,start,storeDLT,storeKfrags,finish
0,2486,4031,111,65,105
5,4356,3103,114,64,106
1,4235,5136,119,64,112
2,2789,7168,117,68,111
12,2408,7708,111,64,104
17,8510,3187,118,67,107
6,9736,4713,111,62,104
11,9518,6737,108,68,114
19,8425,8969,109,68,121
3,7623,10670,112,58,106
4,4745,12703,114,66,108
14,8561,2085,111,60,104
10,2434,2859,113,66,110
16,2449,3402,111,65,104
15,2362,4991,112,83,111
7,2460,3110,110,66,109
8,2459,4214,111,68,110
13,2687,3038,123,71,107
9,2422,3078,116,70,109
18,2478,3764,111,64,126
