counter,start,storeDLT,storeKfrags,finish
0,2707,4735,113,80,107
4,4603,5241,112,61,104
3,4725,8135,112,71,103
12,3234,11416,109,63,114
2,3257,14393,113,66,102
1,14689,4217,125,60,106
13,13811,7213,112,72,110
19,5300,10380,117,62,105
9,2545,13605,109,64,103
5,2704,16715,113,67,111
10,17286,5245,113,67,107
17,15828,8090,113,60,103
6,11646,11102,111,69,105
8,5480,14492,109,67,113
18,3270,17740,108,64,111
11,17351,5424,110,60,107
14,14868,7859,109,77,105
15,8070,11367,114,64,104
7,2670,5217,170,73,118
16,4969,5177,118,63,116
