counter,start,storeDLT,storeKfrags,finish
1,4968,7404,111,61,105
6,2833,15083,115,63,112
0,5979,20322,111,60,110
3,4852,27467,113,66,104
9,3192,32643,110,65,106
13,28865,16040,115,63,105
5,29398,14683,109,64,106
14,16500,19316,115,68,107
4,19092,26613,114,63,110
8,14978,34295,111,61,110
2,19234,39810,110,67,111
11,8853,38527,113,79,108
10,9190,45121,110,66,108
7,41345,6699,112,65,103
12,37681,13044,133,70,104
18,27930,19303,111,66,115
16,16101,25677,114,71,117
17,7769,9372,112,63,104
19,4542,6527,113,64,107
15,2703,7006,119,60,107
