counter,start,storeDLT,storeKfrags,finish
1,4968,8313,120,74,105
6,2833,16237,109,89,113
0,5979,23229,112,62,105
3,4852,29697,112,68,122
9,3192,34653,120,67,109
13,28865,18268,116,62,105
5,29398,15680,110,65,106
14,16500,21324,112,65,117
4,19092,28732,110,72,108
8,14978,34724,113,70,113
2,19234,41816,111,66,104
11,8853,40902,112,62,113
10,9190,46383,111,70,104
7,41345,9041,114,62,107
12,37681,15272,111,69,109
18,27930,21531,110,68,105
16,16101,28062,109,62,110
17,7769,9258,112,65,108
19,4542,8760,113,66,104
15,2703,6009,118,61,105
