counter,start,storeDLT,storeKfrags,finish
1,4968,7856,120,68,105
6,2833,15782,109,64,105
0,5979,22053,110,59,108
3,4852,29258,109,64,112
9,3192,35090,124,73,104
13,28865,17363,113,64,103
5,29398,15013,112,69,107
14,16500,21433,113,74,107
4,19092,27949,117,67,115
8,14978,34403,111,67,106
2,19234,40932,111,63,115
11,8853,39925,125,65,107
10,9190,45454,111,73,104
7,41345,8037,111,66,112
12,37681,14262,117,66,111
18,27930,20541,114,70,107
16,16101,27082,113,63,105
17,7769,7458,116,68,105
19,4542,7872,111,65,108
15,2703,4414,113,66,106
