counter,start,storeDLT,storeKfrags,finish
5,2246,3019,99,362,90
0,3279,5802,21,25,36
7,2328,5175,48,128,336
3,2521,5974,138,56,47
2,7401,3865,166,261,428
1,6153,3515,371,346,295
6,5776,5922,12,10,11
9,5039,2256,49,269,242
4,2757,2758,139,242,46
8,2348,2490,137,252,175
