counter,start,storeDLT,storeKfrags,finish
17,9293,3101,118,64,109
6,8636,9965,111,67,103
1,9518,16922,111,65,102
2,7496,22568,109,65,114
4,9574,32905,114,62,103
0,10035,35688,131,90,135
18,28251,17895,121,62,102
8,33493,13417,110,66,102
9,36240,16779,111,69,107
3,36476,23012,111,74,118
13,43838,28394,123,60,103
10,22521,33046,109,60,115
11,15901,31901,149,70,115
5,24228,37383,110,155,133
7,14656,46318,142,158,116
12,19172,46688,108,65,103
15,37727,28304,113,68,102
14,51673,23565,258,246,123
19,44738,8470,227,172,104
16,8900,7242,119,133,101
