counter,start,storeDLT,storeKfrags,finish
17,9293,7729,110,65,101
6,8636,10586,111,62,103
1,9518,19721,114,81,103
2,7496,24237,111,76,105
4,9574,31329,119,64,104
0,10035,36277,141,67,138
18,28251,20655,114,76,108
8,33493,14337,112,64,112
9,36240,20382,115,69,108
3,36476,25609,114,62,102
13,43838,31264,127,91,276
10,22521,36900,113,76,119
11,15901,33930,112,86,104
5,24228,41220,109,60,102
7,14656,41531,119,71,102
12,19172,51904,109,84,100
15,37727,29079,113,67,105
14,51673,23607,221,260,288
19,44738,8182,309,272,161
16,8900,8952,116,74,114
