counter,start,storeDLT,storeKfrags,finish
0,2360,4501,33,72,27
5,2314,5897,56,49,19
2,1542,7764,59,44,24
1,2366,9762,30,25,21
7,4749,9955,16,16,7
3,9563,5456,16,27,23
4,10857,6850,54,60,51
6,10029,6085,50,119,48
8,4308,8106,13,10,8
9,2902,2987,73,134,70
