counter,start,storeDLT,storeKfrags,finish
8,1861,1721,6,9,14,7
2,1049,1231,10,12,16,5
0,1104,2167,19,38,109,12
3,1065,1575,22,34,70,12
7,1088,2718,11,13,17,8
1,1042,2783,23,65,138,14
6,2222,2587,6,8,10,5
5,2221,2813,7,12,21,6
9,2277,3164,6,8,15,11
4,3053,1279,5,8,8,5
19,1405,1465,5,6,11,10
17,1220,1541,10,7,10,5
11,1591,1278,6,7,21,17
15,1071,1103,8,18,18,18
14,1055,1460,9,7,19,12
18,1083,2419,26,27,100,10
12,1049,1664,11,24,72,11
13,1932,1888,10,7,15,4
10,1093,1248,7,8,9,7
16,1407,1100,6,8,10,4
