counter,start,storeDLT,storeKfrags,finish
0,2716,5303,110,66,116
1,3848,12159,113,69,109
4,3005,20298,112,66,107
3,4083,23977,111,67,115
5,2774,30092,110,69,114
7,4342,39939,129,67,103
2,2644,43796,112,65,113
10,10329,45592,111,66,113
18,49188,12173,112,69,122
12,47799,21076,114,65,104
8,49877,24981,110,63,102
13,46857,29738,111,69,105
9,45605,37860,111,64,114
14,47567,36817,117,66,114
6,43004,42412,118,62,105
11,25603,49430,115,71,106
16,25149,1325,113,60,103
15,14196,10585,112,67,105
19,2810,4342,115,70,107
17,2724,4227,110,64,113
