counter,start,storeDLT,storeKfrags,finish
17,9293,2692,111,70,104
6,8636,9632,109,62,104
1,9518,15932,111,59,104
2,7496,21600,114,60,102
4,9574,28174,114,71,111
0,10035,34117,112,215,112
18,28251,17648,121,63,106
8,33493,11809,160,74,103
9,36240,19028,109,63,103
3,36476,22566,111,66,112
13,43838,26299,122,66,103
10,22521,33374,113,61,104
11,15901,29791,135,82,135
5,24228,36351,138,67,131
7,14656,45530,109,127,108
12,19172,50121,111,138,104
15,37727,28354,114,77,108
14,51673,24090,266,484,103
19,44738,8073,127,467,189
16,8900,3395,110,133,104
