counter,start,storeDLT,storeKfrags,finish
17,9293,3221,144,63,112
6,8636,11349,116,69,108
1,9518,16543,120,70,104
2,7496,21220,110,76,102
4,9574,27282,112,66,109
0,10035,34569,114,60,104
18,28251,17680,120,77,104
8,33493,11438,173,94,114
9,36240,17684,120,66,102
3,36476,22678,112,68,109
13,43838,28161,110,58,105
10,22521,33870,110,68,136
11,15901,32935,113,106,105
5,24228,37000,144,63,103
7,14656,46428,199,67,104
12,19172,46510,112,68,104
15,37727,28077,111,59,101
14,51673,23848,289,216,244
19,44738,7640,110,123,112
16,8900,4886,112,73,110
