counter,start,storeDLT,storeKfrags,finish
0,2974,8114,113,66,115
4,4700,17111,117,68,110
8,4353,22311,110,71,105
2,5123,33841,139,58,105
10,3602,42694,123,70,105
7,4532,50964,113,75,103
1,13594,52974,110,64,105
18,53409,19362,111,62,104
13,54964,29913,109,70,111
17,52562,37429,112,94,109
9,50950,46830,115,66,108
3,49077,55291,127,75,104
15,48199,63653,120,70,104
5,56058,62950,111,69,109
12,44076,71248,121,67,106
6,35922,77260,110,59,104
11,29153,87818,115,69,103
14,20332,96054,114,68,108
16,18410,104376,110,65,111
19,50229,76547,112,77,120
