counter,start,storeDLT,storeKfrags,finish
0,2974,11264,111,62,120
4,4700,18531,120,74,112
8,4353,25817,110,63,121
2,5123,35283,112,69,103
10,3602,44031,111,67,108
7,4532,52486,110,64,114
1,13594,54609,109,65,103
18,53409,21819,113,62,126
13,54964,30024,112,64,106
17,52562,38797,114,69,104
9,50950,47498,118,65,105
3,49077,56610,126,71,107
15,48199,66898,126,66,107
5,56058,64627,122,61,103
12,44076,72246,118,64,114
6,35922,78947,114,62,127
11,29153,89037,121,70,107
14,20332,97616,111,67,107
16,18410,107398,113,65,110
19,50229,78231,115,63,106
