counter,start,storeDLT,storeKfrags,finish
0,3502,23808,112,64,111
19,4524,32902,111,59,105
3,6393,39496,108,69,108
11,27296,33495,127,158,119
12,27591,43092,112,65,103
8,28784,43841,327,467,120
2,29256,51512,110,68,112
17,40196,53864,110,62,126
6,39700,66338,123,83,104
5,46234,66754,140,71,103
16,45538,74076,128,62,100
15,48731,89001,116,123,105
7,46194,93302,507,634,105
9,41772,99272,113,77,110
1,49135,118807,110,85,115
4,46743,119512,117,61,103
10,51369,149692,3569,952,652
18,54002,138427,674,3644,1188
13,136062,13629,308,1121,158
14,151847,18328,113,160,103
