counter,start,storeDLT,storeKfrags,finish
0,3502,9353,115,76,181
19,4524,30287,111,92,135
3,6393,40039,112,108,116
11,27296,32869,173,85,130
12,27591,37151,112,90,103
8,28784,42941,678,755,344
2,29256,50315,115,62,106
17,40196,54166,109,69,103
6,39700,63194,118,93,110
5,46234,66406,109,65,102
16,45538,71956,113,67,106
15,48731,82369,119,64,106
7,46194,89134,115,66,155
9,41772,99258,112,89,113
1,49135,111177,115,76,102
4,46743,119308,113,74,106
10,51369,149779,3495,1397,104
18,54002,138445,651,3552,1357
13,136062,13835,388,1534,107
14,151847,18162,261,157,110
