counter,start,storeDLT,storeKfrags,finish
0,3502,7636,115,61,111
19,4524,32155,109,167,102
3,6393,39928,213,116,122
11,27296,33222,161,151,174
12,27591,36830,112,120,104
8,28784,47750,112,110,119
2,29256,51193,134,65,102
17,40196,54729,109,58,102
6,39700,63735,110,63,103
5,46234,64685,113,61,110
16,45538,71071,110,59,103
15,48731,81693,111,82,104
7,46194,90059,114,63,103
9,41772,98981,115,84,114
1,49135,114443,122,97,106
4,46743,122353,124,75,117
10,51369,149357,650,3593,1172
18,54002,138862,3481,1406,106
13,136062,13620,315,1116,167
14,151847,13987,1052,877,105
