counter,start,storeDLT,storeKfrags,finish
0,3502,13695,121,81,138
19,4524,38066,112,66,106
3,6393,41364,117,66,106
11,27296,33121,132,171,136
12,27591,40259,125,86,101
8,28784,45290,120,66,105
2,29256,54275,124,64,108
17,40196,58430,110,66,103
6,39700,68769,109,65,103
5,46234,68267,114,66,110
16,45538,75443,110,70,129
15,48731,86640,699,507,105
7,46194,96912,111,76,117
9,41772,103668,117,84,103
1,49135,115031,139,65,108
4,46743,119399,129,81,102
18,54002,138484,3786,1378,285
10,51369,153255,479,958,405
13,136062,14307,1136,510,111
14,151847,14253,1155,518,174
