counter,start,storeDLT,storeKfrags,finish
0,3502,6254,113,75,283
19,4524,31805,108,64,103
3,6393,39620,108,243,145
11,27296,32752,124,158,104
12,27591,37495,127,63,101
8,28784,41721,110,101,102
2,29256,51555,109,61,102
17,40196,52443,111,61,434
6,39700,64433,134,86,103
5,46234,68217,115,69,107
16,45538,71929,118,65,155
15,48731,82033,112,67,106
7,46194,88477,319,144,103
9,41772,103443,110,76,117
1,49135,114435,129,86,103
4,46743,118538,111,69,102
10,51369,149295,517,3403,1436
18,54002,138459,985,3564,855
13,136062,14286,1156,527,161
14,151847,18410,111,106,105
