counter,start,storeDLT,storeKfrags,finish
0,3502,6492,228,71,394
19,4524,31289,110,62,102
3,6393,39947,201,108,110
11,27296,27828,161,81,101
12,27591,37271,115,76,131
8,28784,45068,114,63,104
2,29256,52078,111,67,103
17,40196,52018,109,65,136
6,39700,64804,110,72,112
5,46234,69731,110,62,109
16,45538,71678,109,62,103
15,48731,81270,111,69,104
7,46194,90335,112,63,114
9,41772,99657,111,75,102
1,49135,110556,121,73,146
4,46743,118766,122,78,131
10,51369,153254,482,1086,115
18,54002,138939,3577,1265,306
13,136062,13855,375,1539,164
14,151847,17652,115,67,115
