counter,start,storeDLT,storeKfrags,finish
0,2611,2366,109,60,111
2,2746,8323,114,63,115
1,8752,3596,131,79,111
5,7208,5775,110,88,106
3,4914,8873,118,75,103
6,2505,11217,113,88,111
7,10476,3577,113,62,109
4,9924,5724,121,69,109
9,8600,8457,176,68,106
18,4035,11577,119,69,104
16,9245,14634,115,73,106
12,2768,17973,113,65,105
8,9464,21140,113,64,111
11,17288,2655,109,61,146
15,14289,4571,114,73,103
10,9559,7687,112,71,114
19,2713,2502,111,62,105
13,9287,5113,111,70,114
14,4267,8741,119,67,113
17,3854,2498,114,75,104
