counter,start,storeDLT,storeKfrags,finish
0,1623,5722,116,68,106
6,2717,9301,113,63,107
5,9166,6981,111,64,113
2,6316,8963,124,63,127
9,5407,14217,114,64,113
3,9396,18227,121,65,108
7,4135,22772,110,59,106
1,3157,26253,121,62,105
11,19538,14738,110,70,141
10,27828,10433,113,78,109
19,21959,14852,117,65,111
15,21464,17843,111,67,103
17,12221,22961,119,65,102
12,11647,27054,110,72,103
4,15940,26904,119,64,109
8,7767,31352,117,74,143
13,25477,12944,121,60,113
14,32007,8090,114,71,123
18,2586,4541,113,68,110
16,2477,9022,113,66,115
