counter,start,storeDLT,storeKfrags,finish
0,1623,2905,110,59,104
6,2717,7328,121,72,146
5,9166,4213,129,61,106
2,6316,7619,111,69,112
9,5407,12343,111,70,115
3,9396,16435,112,74,112
7,4135,21223,121,65,110
1,3157,25463,115,71,103
11,19538,12962,122,64,103
10,27828,9839,117,61,111
19,21959,13068,112,66,113
15,21464,17053,174,65,112
17,12221,21145,110,64,109
12,11647,25505,118,67,111
4,15940,25211,109,65,110
8,7767,28679,116,69,105
13,25477,11003,170,63,109
14,32007,6203,125,63,110
18,2586,3646,125,70,113
16,2477,7800,109,65,110
