counter,start,storeDLT,storeKfrags,finish
0,4829,7154,118,85,119
5,3999,17554,126,67,102
2,5373,26727,111,64,112
1,4347,32217,111,67,108
6,13284,32815,111,64,110
7,22540,31645,110,66,107
4,35964,22271,118,69,112
9,29805,26347,128,64,103
19,33102,36919,175,67,105
10,32934,43220,109,62,104
3,36143,60915,113,64,128
13,30808,74354,112,59,112
18,33368,122878,112,78,116
17,33347,132060,130,66,200
16,55581,101427,111,85,122
12,90437,74823,111,66,111
8,96763,69792,111,58,104
14,113983,59451,116,73,219
11,139712,48272,389,906,405
15,42735,12540,710,214,106
