counter,start,storeDLT,storeKfrags,finish
0,4829,7255,112,67,106
5,3999,16788,117,68,106
2,5373,24394,114,65,106
1,4347,31888,111,73,107
6,13284,32051,112,65,109
7,22540,35646,148,61,110
4,35964,20455,127,63,103
9,29805,28130,111,66,123
19,33102,35015,133,76,105
10,32934,46195,109,61,103
3,36143,58204,112,72,117
13,30808,68936,111,66,106
18,33368,123438,119,80,108
17,33347,132191,117,239,119
16,55581,101109,114,71,157
12,90437,76155,126,60,104
8,96763,71803,132,60,104
14,113983,56439,110,71,106
11,139712,47923,413,666,789
15,42735,12644,434,366,131
