counter,start,storeDLT,storeKfrags,finish
0,4829,5884,113,70,106
5,3999,15255,109,65,103
2,5373,24350,122,67,102
1,4347,30213,110,69,116
6,13284,31609,114,61,104
7,22540,29063,114,68,109
4,35964,18327,139,102,104
9,29805,28706,110,67,115
19,33102,35346,111,69,104
10,32934,42610,112,61,103
3,36143,55104,118,94,155
13,30808,70998,113,62,108
18,33368,121152,110,58,104
17,33347,129029,128,61,115
16,55581,101020,112,59,179
12,90437,76048,113,75,110
8,96763,67897,114,69,111
14,113983,59788,192,71,107
11,139712,37067,116,113,102
15,42735,11757,413,1007,342
