counter,start,storeDLT,storeKfrags,finish
0,3382,4519,114,78,119
8,3410,13799,113,62,137
18,3990,22745,111,63,102
19,3877,31397,109,64,102
5,10977,33030,114,72,106
1,23662,25855,111,59,104
11,31659,24555,128,62,104
16,34527,25532,119,66,107
2,39722,31557,114,84,113
3,33240,36979,114,71,118
9,35952,36539,112,68,107
6,28246,30330,111,66,131
12,31323,36695,110,66,118
15,28586,42625,111,64,103
13,41023,22527,186,61,109
4,49077,8316,111,61,117
10,43917,13944,113,67,110
7,43030,20267,130,71,105
14,48308,27523,119,67,115
17,8759,2319,112,72,105
