counter,start,storeDLT,storeKfrags,finish
0,2661,6995,113,70,122
3,2546,8917,113,67,118
1,2660,13759,116,67,104
2,2465,17810,121,64,104
7,11318,14340,123,60,104
8,15511,14112,115,79,106
9,18585,14201,112,64,103
12,16862,17753,117,67,105
6,17251,22559,118,62,107
5,17023,26732,170,58,103
15,16499,32242,118,72,108
19,15549,35328,111,66,111
16,13379,30739,114,64,127
4,13501,34669,116,78,112
11,28999,21968,111,63,110
17,37499,17075,119,80,123
10,30692,12262,128,70,118
14,26384,16467,111,64,112
18,25906,20660,111,65,117
13,13916,4617,111,65,107
