counter,start,storeDLT,storeKfrags,finish
0,2661,6142,115,73,104
3,2546,10929,119,70,106
1,2660,15664,118,66,108
2,2465,19696,111,63,115
7,11318,15239,109,72,109
8,15511,15913,117,59,104
9,18585,16345,134,70,108
12,16862,19203,122,71,109
6,17251,24456,113,99,102
5,17023,27416,110,67,106
15,16499,32472,121,71,105
19,15549,37217,114,65,106
16,13379,32530,120,68,103
4,13501,36572,112,77,105
11,28999,23850,111,69,104
17,37499,19100,112,67,112
10,30692,14263,111,68,109
14,26384,17361,112,68,113
18,25906,22561,112,62,119
13,13916,5955,152,65,104
