counter,start,storeDLT,storeKfrags,finish
0,2661,4742,115,69,110
3,2546,7696,109,66,110
1,2660,12514,122,63,110
2,2465,16522,112,76,116
7,11318,13037,110,64,102
8,15511,12772,109,70,118
9,18585,13028,109,62,113
12,16862,19648,127,66,103
6,17251,21341,118,63,142
5,17023,25618,111,65,115
15,16499,30452,115,64,111
19,15549,33951,117,65,105
16,13379,29302,109,63,115
4,13501,33560,116,72,107
11,28999,19428,110,67,112
17,37499,15830,138,61,108
10,30692,12135,119,75,111
14,26384,15217,148,67,107
18,25906,19439,118,62,107
13,13916,3385,111,61,112
