counter,start,storeDLT,storeKfrags,finish
0,2661,3116,109,58,105
3,2546,8252,116,65,109
1,2660,12968,115,70,111
2,2465,17009,134,68,106
7,11318,13552,116,69,105
8,15511,13113,118,69,113
9,18585,12386,109,63,104
12,16862,18643,112,67,108
6,17251,21784,115,74,105
5,17023,25948,111,70,106
15,16499,30219,109,63,119
19,15549,34511,114,63,104
16,13379,29632,112,79,112
4,13501,33891,110,62,104
11,28999,21156,109,65,103
17,37499,17065,109,82,116
10,30692,11465,117,80,114
14,26384,15661,112,66,108
18,25906,19886,114,61,106
13,13916,3820,118,63,115
