counter,start,storeDLT,storeKfrags,finish
0,3703,2781,111,62,106
6,3619,9988,111,68,107
5,1548,15915,120,67,112
1,2638,22349,126,71,105
3,28624,5464,110,103,106
10,27176,12713,131,66,115
2,27358,18612,122,68,105
4,23484,25070,109,66,110
8,24988,30391,123,71,103
11,20535,37691,111,59,108
9,24171,44821,111,69,109
14,19234,50086,126,66,105
19,5141,56810,112,67,106
12,11073,63408,113,65,107
13,6768,71472,113,66,111
18,17860,61516,111,80,121
17,43556,2923,117,65,107
7,41654,9539,111,68,108
16,10566,16758,109,70,105
15,16509,9234,112,75,120
