counter,start,storeDLT,storeKfrags,finish
0,3703,3440,108,66,128
6,3619,9300,179,66,104
5,1548,15350,111,64,113
1,2638,21679,111,61,106
3,28624,7215,113,68,112
10,27176,12602,112,73,118
2,27358,17890,110,58,104
4,23484,23505,113,72,110
8,24988,31955,115,66,121
11,20535,38692,117,65,112
9,24171,44260,111,64,106
14,19234,49866,116,68,109
19,5141,56251,171,61,134
12,11073,62729,110,65,116
13,6768,69237,114,61,109
18,17860,61405,110,67,128
17,43556,2323,112,64,118
7,41654,8856,114,68,110
16,10566,16329,114,60,105
15,16509,7440,117,69,123
