counter,start,storeDLT,storeKfrags,finish
0,3703,5379,112,62,106
6,3619,14013,124,69,106
5,1548,20204,111,64,112
1,2638,25480,125,79,114
3,28624,10102,110,66,117
10,27176,15274,117,64,112
2,27358,23176,110,64,117
4,23484,29190,111,63,106
8,24988,35413,125,82,120
11,20535,44166,116,69,104
9,24171,49193,109,58,106
14,19234,54274,129,70,112
19,5141,60888,115,69,108
12,11073,67557,118,73,110
13,6768,73270,123,67,110
18,17860,65032,122,73,107
17,43556,6726,112,71,118
7,41654,13884,118,69,112
16,10566,22344,133,74,109
15,16509,10807,109,90,113
